Usage_ID,Account_ID,Timestamp,Service,SKU,Usage_Value,Unit,Cost,Currency,FX_Rate,Region,Resource_ID,Tag_Owner,Tag_Env,Charge_Type,Purchase_Type,Department,Project,CPU_Util,Memory_Util,Incident_ID,Ticket_ID,Price_Version,SLA_Event,Log_Skew_Seconds
U09863,GCP-ACCT-048,2026-01-22 14:24:00,Database,CloudSQL-db.standard-2,16993.55,secs,"1,458.85",Indian Rupee,,us-west1,gcp-inst-284,frontend,development,true,on-demand,DEVOPS,BETA,8.6,98.9,INC-041,,v1,false,-21.5
U03111,AZ-ACCT-032,08-02-2026 23:58:00,storage,BLOB-HOT,811.84,gb,66.63,Indian Rupee,0.012,canadacentral,az-vm-196,frontend,stg,Credit,RESERVED,ENGINEERING,DELTA,,,INC-043,T-082,v1,False,55.0
U06400,ACCT-046,2026-02-04T20:10:00Z,database,CloudSQL-db.standard-2,11682.79,minutes,773.70,usd,1.0,asia-southeast1,gcp-inst-272,data,Dev,BILLABLE,spot,DATA_SCIENCE,nova,40.1,10.9,,T-161,v2,false,-8.5
U09183,GCP-ACCT-036,2026/01/27 09:48,COMPUTE,GCE_n1_standard_4,7348.84,min,₹147.38,INR,0.012,us-west1,gcp-inst-259,security,development,BILLABLE,on_demand,Devops,ALPHA,12.9,92.6,INC-087,,v1,0,34.8
U06826,AWS-ACCT-018,2026-03-11T11:40:00+01:00,Compute,EC2-T3.XLARGE,33309.14,hours,"$2,296.94",usd,1.0,ap-south-1,aws-ec2-063,DevOps,prd,CREDIT,On Demand,security,Delta,2.1,51.8,INC-073,,v3,TRUE,-27.8
U08963,AZ-ACCT-021,,DATABASE,SQLDb-S2,41761.88,secs,"2,239.35",inr,0.012,westeurope,az-vm-149,FRONTEND,staging,CREDIT,RESERVED,hr,DELTA,86.2,30.9,,,v2,no,-90.2
U07451,AZ-ACCT-026,2026-01-20T23:47:00Z,Storage,Blob-Cool,1372.7,gigabytes,63.12,Us Dollar,1.0,southeastasia,az-vm-119,devops,production,true,Reserved,legal,Nova,,,,,V1,false,
U04249,AZ-ACCT-031,2026-01-02 20:28:00,DATABASE,SQLDb-S2,36300.03,hour,£564.27,GBP,1.27,westeurope,az-vm-147,devops,production,REFUND,ON-DEMAND,Hr,gamma,35.7,77.2,,,v3,0,-28.9
U02910,AZ-ACCT-021,2026/03/12 23:36,COMPUTE,VM-Standard_D8s,17958.28,sec,1770.15,inr,84.0,canadacentral,az-vm-135,backend,staging,Billable,OnDemand,operations,DELTA,33.1,55.5,,,v3,no,-60.9
U04700,AWS-ACCT-005,2026/01/16 02:36,database,rds-db.m5.large,30021.28,hour,1095.28,dollar,1.0,us-west-2,aws-ec2-999,data,production,FREE_TIER,on_demand,Operations,Delta,10.0,84.3,INC-090,T-018,v1,YES,-11.9
U09597,GCP-ACCT-041,2026-03-03T08:05:00Z,DATABASE,cloudsql-db.standard-2,14120.63,hours,1261.72,Euro,1.08,us-central1,gcp-inst-225,devops,PROD,BILLABLE,Spot,ENGINEERING,DELTA,14.8,54.3,,,v3,NO,49.4
U04740,AWS-ACCT-014,2026-02-26T01:16:00Z,STORAGE,S3-Standard,1340.04,mb,5.57,dollar,1.0,ap-south-1,aws-ec2-029,front-end,prod,TRUE,ON-DEMAND,Operations,Alpha,,,INC-025,,v2,No,79.9
U08350,AWS-ACCT-017,2026-0326 05:32,database,RDS-db.m5.large,35425.51,minutes,2217.15,gbp,1.27,eu-west-1,aws-ec2-009,front-end,staging,Credit,on-demand,Devops,GAMMA,1.4,17.8,,,v3,0,-75.2
U04595,gcp-acct-047,2026-02-02T03:54:00+00:00,DATABASE,CloudSQL_db.standard_2,22772.83,hrs,"€1,147.96",euro,,europe-west1,gcp-inst-261,frontend,staging,TRUE,Reserved,HR,delta,10.8,45.1,,T-120,v2,No,94.2
U05886,AWS-ACCT-010,2026-01-03T20:28:00-08:00,DATABASE,RDS-db.m5.large,14571.36,minutes,568.13,inr,0.012,AP-SOUTH-1,aws-ec2-080,devops,production,billable,OnDemand,engineering,beta,8.3,8.1,,,version1,TRUE,34.8
U06080,AZ-ACCT-024,2026-03-27T15:50:00Z,DATABASE,SQLDb-S2,12242.94,mins,1160.60,eur,1.08,westeurope,az-vm-132,backend,prod,billable,RI,Product,omega,77.0,75.5,,T-152,v3,TRUE,-15.5
U02967,AZ-ACCT-025,2026-03-23T15:58:00Z,Database,SQLDb-S2,27750.13,hrs,"1,291.14",Euro,1.08,westeurope,az-vm-115,frontend,development,BILLABLE,On Demand,Security,DELTA,9.5,7.2,,T-010,v3,YES,-57.4
U08172,AZ--ACCT-024,2026-01-13T17:10:00Z,COMPUTE,VM-Standard_D4s,33126.21,minutes,1146.94,Euro,1.08,southeastasia,az-vm-116,security,staging,true,reserved,Hr,delta,72.2,40.3,,,version1,1,65.7
U06479,AZ-ACCT-024,2026-02-09T10:39:00+05:30,database,SQLDb-S2,31800.56,minutes,1489.21,EUR,1.08,centralindia,az-vm-114,platform,PROD,BILLABLE,SPOT,devops,Beta,1.0,3.0,,T-166,v2,no,4.6
U06521,GCP-ACCT-036,2026-03-01 19:46:00,STORAGE,GCS-NEARLINE,1446.39,MB,₹85.30,inr,0.012,asia south1,gcp-inst-206,security,development,BILLABLE,reserved,LEGAL,Epsilon,,,,,v3,0,66.5
U02468,AZ-ACCT-026,2026/03/05 05:53,database,SQLDb-S2,12535.19,sec,996.42,Us Dollar,1.0,westeurope,az-vm-187,Data,production,Refund,RESERVED,devops,Beta,77.7,79.3,,T-007,V3,no,-8.3
U05735,GCP-ACCT-041,2026-01-20T03:54:00+00:00,Compute,GCE-n1-standard-8,14394.26,hrs,1354.00,euro,1.08,us-west1,gcp-inst-218,devops,development,true,on-demand,DEVOPS,Alpha,8.4,7.4,INC-056,,v1,YES,110.5
U01429,AWS-ACCT-005,2026-03-21T16:14:00Z,storage,S3-IA,4991.56,megabytes,$82.38,USD,1.0,us-west-2,aws-ec2-081,platform,development,True,on-demand,OPERATIONS,UNKNOWN_PROJECT,,,,T-161,v3,No,-3.8
U02424,AWS-ACCT-017,2026-02-08T07:38:00Z,DATABASE,RDS-db.m5.large,30727.85,sec,1381.04,gbp,1.27,us-east-1,aws-ec2-047,devops,stg,BILLABLE,RI,Hr,DELTA,94.9,95.1,,T-180,v2,no,-28.7
U02615,GCP-ACCT-041,2026-02-08 17:53:00,database,CloudSQL-db.standard-2,3852.17,secs,276.78,EUR,1.08,us central1,gcp-inst-284,devops,development,Refund,OnDemand,DEVOPS,Beta,0.1,81.0,,,v2,NO,111.1
U00921,GCP-ACCT-042,2026-01-03 16:59:00,database,CloudSQL-db.standard-2,18115.23,min,€283.51,eur,1.08,asia-southeast1,gcp-inst-265,front-end,production,True,OnDemand,SECURITY,beta,37.2,86.0,,T-070,v1,False,100.5
U03689,AWS-ACCT-011,2026-01-14T20:26:00Z,COMPUTE,EC2-T3.LARGE,30526.13,min,"1,924.35",INR,0.012,ap-south-1,aws-ec2-046,dev-ops,development,free_tier,on_demand,Product,EPSILON,34.6,49.0,,T-131,v1,0,-118.7
U01563,AZ-ACCT-026,24-03-2026 15:34:00,Database,SQLDb-S2,38302.92,min,306.97,usd,1.0,eastus,az-vm-153,FRONTEND,production,free,ON-DEMAND,DEVOPS,phoenix,6.3,81.5,,T-129,v3,YES,87.5
U08106,AWS-ACCT-017,2026-01-23T23:09:00Z,compute,EC2-t3.large,12652.39,hrs,529.44,pound,1.27,ap-southeast-1,aws-ec2-039,sec-team,Prod,true,Spot,Devops,PHOENIX,57.9,2.2,,,V1,true,-53.4
U08644,AWS-ACCT-005,N/A,database,RDS_db.m5.large,33174.95,hours,"$2,757.06",usd,1.0,eu-west-1,aws-ec2-061,data-team,development,credit,Reserved,Marketing,omega,47.1,63.1,INC-015,,v1,No,70.3
U06491,AZ-ACCT-023,2026/02/02 13:11,compute,vm-standard_d2s,47015.88,secs,2720.35,GBP,1.27,southeastasia,az-vm-130,security,production,BILLABLE,Spot,ENGINEERING,EPSILON,43.5,2.7,,,v2,False,81.3
U02181,gcp-acct-041,2026-01-08 22:24:00,database,UNKNOWN-SKU-297,11846.99,secs,0,Euro,,europe west1,gcp-inst-214,devops,dev,True,Spot,legal,Epsilon,79.0,13.9,,,v1,no,44.9
U08292,GCP-ACCT-039,01-03-2026 12:09:00,DATABASE,CloudSQL_db.standard_2,13578.91,hrs,705.45,gbp,1.27,europe-west1,gcp-inst-215,devops,staging,Billable,reserved,LEGAL,EPSILON,37.2,49.5,,,v3,False,-30.5
U01189,AWS-ACCT-004,2026/02/07 02:00,compute,ec2-t3.medium,38151.48,hrs,3307.62,dollar,1.0,AP-SOUTH-1,aws-ec2-068,security,PROD,true,SPOT,Hr,GAMMA,2.8,23.6,,,v2,Yes,58.6
U05425,GCP-ACCT-037,2026-01-22T11:52:00Z,storage,GCS-Nearline,2823.89,GB,£57.44,Pound,1.27,asia-south1,gcp-inst-232,FRONTEND,production,Billable,On Demand,Legal,NOVA,,,,,v1,YES,-46.2
U05903,GCP-ACCT-039,2026/02/21 03:37,compute,GCE-n1-standard-4,48589.21,hrs,3030.63,gbp,1.27,asia-south1,gcp-inst-267,Security,production,BILLABLE,reserved,HR,delta,37.7,54.4,INC-055,T-192,v2,no,-7.7
U02763,AZ-ACCT-033,2026-02-28T09:54:00+00:00,COMPUTE,VM-Standard_D2s,13183.39,seconds,"1,243.65",EUR,1.08,southeastasia,az-vm-159,DATA,development,true,ON-DEMAND,data_science,phoenix,58.0,49.8,INC-080,,v2,NO,80.4
U05462,GCP-ACCT-050,2026/03/22 04:55,COMPUTE,GCE-n1-standard-4,23404.17,hour,₹537.75,inr,0.012,asia-south1,gcp-inst-225,frontend,staging,TRUE,ON-DEMAND,Security,Beta,94.3,7.5,INC-015,,v3,no,56.0
U08840,GCP-ACCT-038,2026/02/24 03:59,Storage,GCS-Nearline,2529.94,gb,227.13,Indian Rupee,0.012,us-west1,gcp-inst-277,data,development,Refund,OnDemand,marketing,omega,,,,,V2,NO,-81.9
U03551,AWS-ACCT-020,2026-0220 15:39,STORAGE,S3-IA,403.24,Gb,0,euro,1.08,euwe,aws-ec2-025,devops,development,billable,On Demand,Finance,Nova,,,,,v2,FALSE,50.1
U09239,GCP-ACCT-042,14-03-2026 15:57:00,COMPUTE,GCE-n1-standard-8,12812.96,minutes,311.18,eur,1.08,asia-south1,gcp-inst-217,Platform,DEV,TRUE,SPOT,MARKETING,Gamma,97.9,11.5,,,v3,no,92.7
U06465,AWS-ACCT-006,2026-01-07T20:53:00-05:00,database,RDS-db.m5.large,12388.83,minutes,134.32,USD,1.0,ap-south-1,aws-ec2-024,data,Dev,refund,ON-DEMAND,ENGINEERING,phoenix,18.4,72.1,,T-073,v1,NO,-113.0
U07875,GCP-ACCT-045,2026-03-13T04:18:00+00:00,storage,gcs-standard,782.02,gigabytes,24.32,Inr,0.012,EUROPE-WEST1,gcp-inst-266,backend,stage,REFUND,on-demand,Marketing,OMEGA,,,INC-078,T-063,v3,FALSE,-34.9
U04448,AWS-ACCT-020,N/A,DATABASE,RDS_db.m5.large,26531.42,seconds,2506.98,Euro,1.08,US-WEST-2,aws-ec2-076,platform,production,billable,ON-DEMAND,LEGAL,epsilon,90.6,22.5,,,v2,0,-18.3
U09204,AWS-ACCT-006,2026-01-29 02:25:00,Compute,EC2-t3.xlarge,13221.57,min,403.49,dollar,1.0,ap-south-1,aws-ec2-041,Security,staging,Billable,OnDemand,HR,gamma,47.9,18.2,,T-076,v1,No,48.8
U03255,AZ-ACCT-032,2026-0115 07:23,DATABASE,UNKNOWN-SKU-157,47808.07,hour,190.19,inr,0.012,southeastasia,az-vm-151,security,PROD,billable,on_demand,HR,DELTA,59.9,93.0,,,v1,Yes,58.7
U08555,AWS-ACCT-018,21-02-2026 22:56:00,database,RDS-db.m5.large,31592.76,hr,2189.08,USD,1.0,EU-WEST-1,aws-ec2-011,platform,production,true,RESERVED,Product,Omega,59.1,21.5,,,v2,FALSE,-69.4
U05794,GCP-ACCT-041,2026-01-25T15:36:00-08:00,Storage,gcs-nearline,2517.5,Gb,891.41,EUR,1.08,europe-west1,gcp-inst-213,security,production,Free Tier,on_demand,Devops,beta,,,,,ver-1,1,-95.6
U00073,AWS-ACCT-013,NULL,Storage,S3-IA,3359.85,gb,235.15,usd,1.0,eu-west-1,aws-ec2-065,frontend,prod,True,SPOT,Security,Beta,,,,,v2,False,-114.8
U09617,GCP-ACCT-045,2026-02-15T19:08:00-08:00,Compute,GCE-n1-standard-8,3670.46,hr,50.46,Indian Rupee,0.012,us central1,gcp-inst-215,security,production,FREE_TIER,Spot,data_science,NOVA,29.6,21.6,,T-002,version2,No,-50.4
U02687,GCP-ACCT-046,1970-01-01T00:00:00Z,Database,CloudSQL-db.standard-2,39077.47,sec,3865.61,usd,1.0,asia-south1,gcp-inst-232,data,staging,TRUE,RESERVED,PRODUCT,UNKNOWN_PROJECT,51.6,44.9,,T-083,v3,False,63.1
U01928,AZ-ACCT-033,2026-02-06T02:50:00+00:00,storage,Blob-Hot,2635.53,MB,123.89,euro,1.08,westeurope,az-vm-147,Platform,development,Credit,on-demand,ENGINEERING,EPSILON,,,,,v2,no,117.8
U05668,GCP-ACCT-050,2026-01-25 08:03:00,STORAGE,GCS-Nearline,4717.14,gb,366.07,Inr,0.012,ASIA-SOUTH1,aws-ec2-076,devops,DEV,TRUE,Reserved,Security,delta,,,,,v1,No,-40.3
U04635,AZ-ACCT-034,23-01-2026 21:15:00,DATABASE,SQLDb-S2,13210.03,second,€82.25,eur,1.08,westeurope,az-vm-171,plat,STG,Credit,On Demand,ENGINEERING,EPSILON,59.4,65.2,,T-188,v1,false,114.9
U04346,GCP-ACCT-037,garbage_ts,database,CloudSQL-db.standard-2,34061.25,mins,£981.82,Pound,1.27,us-central1,gcp-inst-242,back-end,production,TRUE,spot,Marketing,OMEGA,11.2,32.5,,T-080,ver-1,0,-105.6
U02749,GCP-ACCT-045,2026-0118 03:50,Database,CLOUDSQL-DB.STANDARD-2,46993.77,min,₹946.94,Inr,0.012,asia-south1,gcp-inst-246,PLATFORM,Staging,Billable,reserved,Product,Epsilon,49.9,16.1,,,v2,YES,72.1
U09067,AZ-ACCT-021,2026/03/13 09:49,database,SQLDb-S2,44367.92,hrs,"₹1,587.40",inr,0.012,centralindia,az-vm-179,frontend,development,BILLABLE,on_demand,Operations,alpha,8.9,8.5,,,v3,True,-116.4
U06185,AWS-ACCT-017,2026-01-03 05:29:00,DATABASE,RDS-db.m5.large,8710.18,minutes,441.89,Pound,,ap-southeast-1,aws-ec2-082,data,development,REFUND,spot,product,OMEGA,25.5,74.7,INC-053,,v1,true,107.3
U08257,AWS-ACCT-005,2026-03-31T09:41:00Z,STORAGE,s3-standard,904.5,gb,82.95,dollar,1.0,us-west-2,aws-ec2-068,BE,production,Billable,RI,DATA_SCIENCE,nova,,,,,v3,FALSE,-31.9
U04850,GCP_ACCT_048,2026-02-11 16:11:00,Database,CloudSQL-db.standard-2,41908.82,sec,"2,871.13",INR,84.0,asia south1,gcp-inst-234,platform,production,Credit,spot,MARKETING,OMEGA,77.4,49.8,INC-034,,v2,YES,-31.1
U08115,GCP-ACCT-044,2026-03-29T10:27:00+05:30,DATABASE,CloudSQL_db.standard_2,12354.96,minutes,61.89,Indian Rupee,0.012,asia-south1,gcp-inst-248,PLATFORM,stage,refund,on_demand,engineering,beta,6.8,7.6,INC-010,,v3,False,
U01814,AZ-ACCT-022,2026-0129 15:02,database,SQLDb-S2,19507.28,sec,358.63,Us Dollar,1.0,canadacentral,az-vm-164,PLATFORM,PROD,CREDIT,SPOT,devops,alpha,91.4,22.2,INC-018,,v1,no,-88.7
U01276,az-acct-025,2026-02-22T10:38:00Z,STORAGE,Blob-Cool,4374.89,MB,€87.48,euro,1.08,centralindia,az-vm-180,FE,DEV,TRUE,On Demand,ENGINEERING,UNKNOWN_PROJECT,,,,,v2,NO,-60.2
U00410,GCP-ACCT-037,2026-01-31 20:27:00,Storage,GCS-Nearline,3541.69,megabytes,165.21,pound,1.27,asia-southeast1,gcp-inst-248,backend,prod,true,SPOT,HR,gamma,,,INC-044,,ver-1,NO,-14.8
U07913,GCP-ACCT-046,2026-02-07 07:21:00,COMPUTE,GCE-n1-standard-4,18541.34,hour,1670.74,dollar,1.0,europe-west1,gcp-inst-222,security,stg,BILLABLE,ON-DEMAND,Operations,delta,51.0,96.5,INC-060,,v2,False,64.3
U02839,GCP--ACCT-047,2026/03/05 08:12,database,CloudSQL-db.standard-2,47344.1,hr,"€4,294.85",Euro,1.08,asia southeast1,gcp-inst-213,DEVOPS,staging,true,SPOT,FINANCE,nova,74.2,2.4,,,V3,NO,-82.2
U00519,GCP-ACCT-036,2026-01-27T11:50:00+00:00,Database,CloudSQL-db.standard-2,48507.42,hr,3208.51,INR,0.012,asia-southeast1,gcp-inst-278,backend,staging,TRUE,on-demand,Engineering,phoenix,5.4,82.0,,,v1,no,72.1
U05101,GCP-ACCT-046,2026-01-09T09:21:00+01:00,compute,GCE_n1_standard_4,44930.31,second,3706.54,dollar,1.0,us west1,gcp-inst-255,BACKEND,prd,TRUE,RI,ENGINEERING,EPSILON,48.6,40.9,,T-194,v1,yes,-27.8
U07881,AZ-ACCT-024,08-03-2026 21:54:00,Database,SQLDb-S2,33006.15,seconds,984.36,eur,1.08,westeurope,az-vm-170,security,prd,free_tier,on_demand,operations,ALPHA,13.5,57.9,,,v3,0,85.8
U04542,GCP-ACCT-042,2026-02-19T11:23:00-08:00,COMPUTE,GCE-N1-STANDARD-2,34902.81,hour,721.57,Euro,1.08,US-WEST1,gcp-inst-269,security,production,CREDIT,reserved,OPERATIONS,GAMMA,33.8,58.5,,T-079,v2,No,25.3
U08585,AZ-ACCT-034,2026-01-20T01:57:00-05:00,Database,SQLDb-S2,13197.61,hour,1316.60,EUR,1.08,eastus,az-vm-169,security,development,TRUE,On Demand,Operations,GAMMA,88.2,31.9,,,v1,no,-84.5
U04693,AWS_ACCT_010,2026-02-10T22:50:00-08:00,database,RDS-db.m5.large,29051.93,secs,692.26,inr,0.012,EU-WEST-1,aws-ec2-062,DevOps,staging,refund,RESERVED,security,delta,40.9,21.5,,,v2,False,-23.2
U08852,AWS-ACCT-002,19-03-2026 01:59:00,database,RDS_db.m5.large,22106.36,secs,55.49,Inr,0.012,us-east-1,aws-ec2-035,frontend,stg,Free Tier,SPOT,FINANCE,delta,64.4,86.1,,,v3,true,53.9
U03090,AZ-ACCT-025,2026-01-11T04:48:00+01:00,database,SQLDb-S2,39832.26,seconds,3483.19,euro,1.08,centralindia,az-vm-130,data,Staging,True,RESERVED,UNKNOWN_DEPT,PHOENIX,68.0,85.6,INC-090,,v1,false,28.4
U08649,AZ-ACCT-029,09-02-2026 07:09:00,Storage,Blob-Hot,613.99,GB,40.87,INR,0.012,westeurope,az-vm-155,platform,Prod,Refund,Reserved,DEVOPS,ALPHA,,,,,v2,FALSE,11.1
U00593,AWS-ACCT-020,2026-02-07T04:05:00Z,COMPUTE,EC2-T3.LARGE,3967.06,mins,187.45,EUR,1.08,euwe,aws-ec2-083,PLATFORM,staging,true,RI,SECURITY,delta,33.2,64.2,,,v2,NO,-82.0
U03727,AZ-ACCT-028,2026-02-09T13:56:00+00:00,DATABASE,SQLDb-S2,2507.73,second,242.48,euro,1.08,centralindia,az-vm-169,backend,production,CREDIT,RESERVED,Engineering,ALPHA,88.7,39.3,,,v2,True,55.7
U05729,AWS-ACCT-012,2026/01/28 10:10,Compute,EC2-t3.large,33260.6,hr,2832.68,inr,0.012,ap-south-1,aws-ec2-052,Backend,development,free_tier,Reserved,Product,Epsilon,45.5,48.6,,,v1,NO,111.1
U05842,AZ-ACCT-027,2026-02-23T01:59:00Z,database,SQLDb-S2,37862.9,min,"$1,478.92",usd,1.0,centralindia,az-vm-169,security,staging,free_tier,on-demand,SECURITY,DELTA,44.9,65.0,,,v2,yes,79.4
U01949,gcp-acct-043,2026-03-22T11:32:00Z,compute,gce-n1-standard-8,19366.13,secs,803.29,Us Dollar,1.0,us-west1,gcp-inst-228,data,staging,True,On Demand,Marketing,OMEGA,45.7,89.5,,T-116,v3,False,45.5
U00710,AZ-ACCT-021,2026-02-18T04:20:00Z,storage,BLOB-COOL,74003.72,gb,4.29,inr,0.012,canadacentral,az-vm-149,DEVOPS,staging,TRUE,on_demand,LEGAL,nova,,,,,v2,False,-19.5
U03615,AWS-ACCT-003,1970-01-01T00:00:00Z,STORAGE,S3-IA,144.8,megabytes,€5.64,eur,1.08,us west 2,aws-ec2-062,platform,production,free,On Demand,marketing,OMEGA,,,INC-059,,version1,YES,85.2
U09047,AWS-ACCT-010,2026-01-21T07:28:00Z,storage,S3-IA,4883.9,MB,135.90,inr,0.012,eu-west-1,aws-ec2-075,BE,Staging,True,SPOT,HR,EPSILON,,,,T-139,v1,FALSE,-68.1
U01596,AWS-ACCT-019,2026-02-01T23:14:00Z,COMPUTE,EC2-t3.large,35600.21,min,3456.48,Pound,1.27,ap-southeast-1,aws-ec2-012,backend,development,refund,RI,Devops,alpha,88.1,63.2,,,v2,True,29.6
U09160,AZ-ACCT-028,2026-01-15T01:49:00Z,DATABASE,SQLDb-S2,28773.88,seconds,309.32,EUR,1.08,unknown-region-1,az-vm-186,platform,production,TRUE,Reserved,PRODUCT,OMEGA,1.5,4.8,,,v1,No,10.1
U09326,GCP-ACCT-037,2026/03/29 22:38,compute,GCE-N1-STANDARD-8,15212.54,hour,35.61,Pound,1.27,us-central1,gcp-inst-244,backend,staging,free_tier,SPOT,DEVOPS,Phoenix,15.5,45.3,,T-083,v3,False,-35.1
U05318,AWS-ACCT-019,2026-02-07T16:58:00Z,Compute,EC2-t3.large,22745.98,mins,2232.38,pound,1.27,us-east-1,aws-ec2-088,devops,development,CREDIT,Reserved,SECURITY,delta,67.1,76.2,,T-042,v2,no,-73.5
U04399,AWS-ACCT-020,2026-01-10T22:22:00Z,COMPUTE,EC2-t3.xlarge,12084.41,secs,€789.23,euro,1.08,ap-southeast-1,aws-ec2-005,devops,development,BILLABLE,Spot,LEGAL,Nova,26.7,1.5,,T-159,v2,NO,-117.4
U07313,AZ-ACCT-033,2026/01/28 00:29,COMPUTE,VM-Standard_D4s,47698.43,hour,4452.22,EUR,,westeurope,az-vm-138,DevOps,staging,Free Tier,OnDemand,FINANCE,epsilon,1.8,46.5,,T-142,v1,NO,20.5
U01155,GCP-ACCT-037,2026/03/16 06:15,database,CloudSQL-db.standard-2,39081.78,min,1323.46,gbp,1.27,asia south1,gcp-inst-256,DevOps,PROD,Credit,on_demand,Marketing,OMEGA,4.2,5.7,,,v3,false,110.8
U05403,GCP-ACCT-036,2026-02-01T21:19:00Z,storage,GCS-Nearline,2517.32,MB,162.47,Inr,0.012,asia-south1,gcp-inst-220,data,staging,true,spot,Security,Delta,,,,,v2,TRUE,
U09851,AZ-ACCT-028,2026-01-26T14:38:00Z,compute,VM-Standard_D8s,37376.45,hr,€465.64,eur,1.08,canadacentral,az-vm-163,Frontend,development,Credit,On Demand,data_science,ALPHA,3.8,2.0,INC-053,,v2,False,15.9
U06426,GCP-ACCT-042,2026-02-03T15:54:00-05:00,storage,UNKNOWN-SKU-720,2072.95,gb,72.01,eur,1.08,us-central1,gcp-inst-271,frontend,development,BILLABLE,On Demand,MARKETING,OMEGA,,,,,v2,False,102.0
U04651,GCP-ACCT-045,2026-03-17T01:28:00-05:00,COMPUTE,GCE-n1-standard-2,31472.89,hour,919.78,Indian Rupee,0.012,us-central1,gcp-inst-261,FRONTEND,PROD,billable,OnDemand,product,EPSILON,73.9,21.2,INC-002,,v3,NO,-14.1
U08078,AZ_ACCT_022,2026-03-22T18:36:00Z,DATABASE,SQLDb-S2,9156.28,secs,109.45,USD,1.0,centralindia,az-vm-174,backend,DEV,billable,OnDemand,Data_Science,phoenix,9.8,7.5,,T-093,v3,No,-40.0
U04217,AWS-ACCT-016,2026/03/18 14:41,compute,EC2-t3.large,24036.78,hrs,"$2,279.16",Us Dollar,1.0,us-west-2,aws-ec2-091,DATA,production,Billable,on_demand,Security,DELTA,78.1,20.7,,,v3,FALSE,-11.3
U01784,AWS-ACCT-018,NULL,Database,RDS-db.m5.large,2755.89,hrs,205.58,usd,1.0,us east 1,aws-ec2-113,backend,staging,TRUE,on_demand,PRODUCT,OMEGA,96.8,87.9,,,v3,yes,90.6
U01858,AZ-ACCT-035,2026/01/17 20:14,database,SQLDb-S2,49140.02,hr,"€1,387.59",eur,1.08,eastus,az-vm-195,platform,development,Refund,RI,ENGINEERING,UNKNOWN_PROJECT,91.2,89.7,,T-059,v1,False,-83.3
U01158,AZ-ACCT-032,2026-03-19T23:02:00-08:00,Compute,VM-Standard_D4s,5493.29,minutes,501.88,Inr,,East us,az-vm-198,frontend,prod,TRUE,Spot,security,Beta,23.0,37.7,,,ver-3,NO,42.9
U07602,AWS-ACCT-004,2026-03-05T03:47:00+05:30,Storage,S3-Standard,4415.41,mb,$192.09,dollar,1.0,us-west-2,aws-ec2-082,devops,development,Billable,spot,MARKETING,GAMMA,,,,T-034,v2,FALSE,60.0
U08318,AWS-ACCT-005,2026/02/07 03:10,Database,RDS-db.m5.large,27660.25,sec,267.35,usd,1.0,us-east-1,aws-ec2-079,data,DEV,REFUND,on_demand,Finance,epsilon,83.4,26.3,,,v2,False,48.2
U02990,AZ-ACCT-026,2026-01-20T16:48:00Z,Storage,Blob-Hot,3223.23,GB,$11.29,Us Dollar,1.0,eastus2,az-vm-142,BE,production,Refund,spot,legal,NOVA,,,,,v3,no,-87.2
U06452,az-acct-033,2026-03-17T04:53:00+01:00,Storage,blob-cool,3399.47,megabytes,126.27,eur,1.08,centralindia2,az-vm-174,SECURITY,development,REFUND,reserved,operations,Delta,,,,,v3,FALSE,-62.3
U08796,AZ-ACCT-024,2026-01-25T12:59:00Z,Compute,VM-Standard_D4s,30835.22,mins,1237.63,EUR,1.08,CANADACENTRAL,az-vm-125,frontend,development,True,RESERVED,engineering,phoenix,57.0,60.6,,,v1,0,33.2
U03300,AWS-ACCT-001,,database,RDS-db.m5.large,5429.2,hr,414.63,Indian Rupee,0.012,eu-west-1,aws-ec2-019,BACKEND,development,billable,On Demand,marketing,Omega,55.4,74.6,,,V3,No,-41.2
U07759,AWS-ACCT-018,2026-01-30T12:43:00-08:00,Compute,EC2-T3.XLARGE,45204.31,hrs,662.61,Us Dollar,1.0,us-west-2,aws-ec2-024,frontend,DEV,TRUE,ON-DEMAND,OPERATIONS,alpha,0.3,10.3,,,v1,No,-89.6
U00481,GCP-ACCT-042,2026-03-01T12:47:00+01:00,Compute,GCE-n1-standard-4,23983.92,second,314.07,Euro,1.08,ASIA-SOUTHEAST1,gcp-inst-287,Backend,staging,Free Tier,Spot,PRODUCT,OMEGA,59.4,2.5,,T-186,v3,no,73.8
U09641,GCP-ACCT-046,2026-01-06 08:24:00,compute,gce-n1-standard-8,37299.67,hrs,1515.29,Us Dollar,1.0,europe-west1,gcp-inst-261,security,staging,billable,On Demand,Finance,epsilon,98.9,69.2,INC-056,,v1,TRUE,-94.8
U09108,AZ-ACCT-022,2026/02/24 00:44,Compute,VM-Standard_D8s,46767.17,second,2605.97,USD,1.0,canadacentral,az-vm-178,dev-ops,production,CREDIT,SPOT,Product,OMEGA,71.9,58.1,,T-122,v2,0,-57.2
U06930,AWS-ACCT-017,2026-03-17T07:50:00+00:00,Storage,S3-STANDARD,1630.73,gb,149.02,GBP,1.27,US-EAST-1,aws-ec2-108,backend,development,billable,ON-DEMAND,Finance,epsilon,,,,T-053,v2,No,-53.6
